,0
0,229993.48
1,220584.92
2,244570.66
3,254614.39
4,252064.19
5,246897.38
6,239257.7
7,251534.81
8,256194.39
9,271019.72
10,273106.62
11,272663.66
12,267761.06
13,289159.03
14,289863.53
15,284015.0
16,297448.62
17,291312.66
18,291156.38
19,306572.1
20,302630.44
21,300006.25
22,298221.94
23,308798.03
24,298481.3
25,298502.8
26,290362.84
27,298960.94
28,275778.8
29,296341.47
30,286809.47
31,280517.6
32,281422.8
33,273786.12
34,275733.16
35,279508.16
36,268171.34
37,262149.38
38,266109.1
39,264361.75
40,264847.56
41,253612.94
42,264886.3
43,276436.94
44,281359.8
45,281892.44
46,281927.4
47,284331.03
48,282269.34
49,277840.56
50,284260.16
51,284054.47
52,282319.94
53,289777.16
54,288201.28
55,279666.97
56,286708.2
57,284567.7
58,284382.97
59,288423.44
60,293493.3
61,294173.12
62,295224.44
63,290568.56
64,295802.1
65,296393.7
66,284662.94
67,284375.44
68,283332.3
69,284106.75
70,271340.1
71,268019.2
72,269183.12
73,269771.44
74,270033.47
75,269516.84
76,268227.72
77,263089.2
78,275043.3
79,268466.47
80,258741.6
81,260108.34
82,268664.8
83,275397.47
84,286837.6
85,283023.88
86,294584.4
87,286712.4
88,286174.28
89,288803.7
90,288346.2
91,276918.88
92,273262.25
93,267924.3
94,274208.16
95,279708.0
96,282429.06
97,281096.44
98,274335.28
99,270019.62
100,272115.94
101,267535.6
102,267737.34
103,258156.36
104,258669.92
105,265425.47
106,259562.67
107,257089.05
108,263095.75
109,259289.42
110,252064.56
111,244309.83
112,232578.69
113,225307.95
114,221782.67
115,226693.48
116,224058.23
117,221771.17
118,228853.72
119,218597.28
120,220635.69
121,219177.3
122,215046.55
123,219508.84
124,223163.5
125,217211.45
126,213270.22
127,221773.77
128,224869.16
129,225945.6
130,231697.92
131,234643.33
132,235949.34
133,234599.7
134,235721.08
135,232901.6
136,236133.45
137,240521.84
138,244663.22
139,243372.9
140,242287.33
141,244783.0
142,247652.9
143,250200.14
144,254094.83
145,258017.34
146,245644.27
147,244410.23
148,243346.69
149,245401.66
150,248698.33
151,249825.58
152,268663.16
153,276100.53
154,273366.8
155,274927.8
156,265885.25
157,271601.16
158,264435.2
159,262195.06
160,265706.12
161,263834.1
162,267720.78
163,265731.62
164,268096.75
165,264365.22
166,264302.72
167,263363.88
168,256774.66
169,254815.28
170,256974.28
171,257023.42
172,268125.72
173,271195.22
174,267911.16
175,270202.25
176,268243.38
177,266296.88
178,263748.2
179,262260.28
180,270096.78
181,268380.9
182,274630.6
183,272952.34
184,273288.2
185,269514.9
186,261594.5
187,264121.56
188,259087.27
189,246506.78
190,240456.19
191,257642.3
192,257795.84
193,247754.34
194,240440.56
195,248165.4
196,249565.55
197,251842.78
198,247765.89
199,244209.36
200,241860.42
201,237908.92
202,232736.48
203,236428.08
204,242022.22
205,234703.6
206,234159.17
207,244952.2
208,243230.44
209,250232.92
210,254434.11
