,0
0,20747.47
1,24045.246
2,22219.164
3,19736.416
4,19482.416
5,20976.67
6,19647.791
7,19494.555
8,19887.283
9,19843.709
10,20971.615
11,20871.102
12,18574.021
13,20919.594
14,19482.84
15,18684.611
16,19067.514
17,20119.555
18,19037.19
19,19461.582
20,19727.99
21,19512.482
22,19362.457
23,19437.041
24,18939.697
25,19095.65
26,18192.352
27,17575.576
28,17449.496
29,17684.707
30,16610.84
31,15404.641
32,15754.992
33,14225.153
34,12665.278
35,12474.395
36,13967.238
37,12374.835
38,14118.338
39,16172.506
40,18605.646
41,18609.16
42,21373.256
43,20573.992
44,24355.527
45,21031.33
46,20156.102
47,21055.67
48,20080.896
49,22067.45
50,20070.697
51,20480.684
52,19022.074
53,18804.123
54,20368.84
55,18740.107
56,20984.852
57,20359.97
58,18993.4
59,19789.506
60,18702.367
61,17233.326
62,17865.348
63,18643.361
64,19252.873
65,16522.87
66,16633.123
67,16645.432
68,17440.062
69,17148.35
70,17537.357
71,16708.527
72,16709.436
73,17227.701
74,16196.925
75,16271.599
76,16367.228
77,16195.783
78,17269.883
79,16700.76
80,17228.738
81,16832.447
82,16421.623
83,16653.143
84,16709.436
85,16434.484
86,16569.55
87,16235.243
88,16251.335
89,16490.186
90,16862.027
91,16956.459
92,17014.543
93,15489.813
94,15605.225
95,15787.73
96,15164.573
97,13224.8955
98,13585.384
99,12048.167
100,12186.971
101,11993.752
102,13400.869
103,13560.461
104,12744.714
105,12781.72
106,13502.543
107,12844.45
108,12481.407
109,13820.709
110,14191.764
111,15902.255
112,15442.074
113,15500.876
114,15115.86
115,15674.674
116,15937.272
117,15017.979
118,14664.24
119,14620.432
120,14201.977
121,14008.547
122,13726.971
123,13717.885
124,13640.14
125,14296.747
126,14709.424
127,16199.194
128,15985.782
129,18829.406
130,21595.025
131,25224.133
132,24374.133
133,28781.54
134,28941.377
135,26028.59
136,23407.662
137,27407.604
138,27061.176
139,26960.307
140,29797.967
141,29797.967
142,31678.084
143,30284.643
144,28679.297
145,29657.791
146,29674.537
147,28687.393
148,28687.252
149,29413.572
150,28299.234
151,27605.818
152,27387.83
153,28736.314
154,27363.838
155,27462.223
156,27925.402
157,28152.322
158,27913.143
159,27517.635
160,27368.21
161,26735.611
162,25989.354
163,27323.209
164,31261.889
165,35979.99
166,42147.992
167,47778.516
168,45095.05
169,38211.254
170,38928.63
171,45625.066
172,44566.875
173,39158.63
174,38346.953
175,44405.465
176,37861.324
177,44467.945
178,40459.73
179,41160.5
180,41160.5
181,41160.5
182,39074.496
183,46630.098
184,40896.914
185,45961.008
186,51959.684
187,49838.453
188,38395.65
189,36599.06
190,33988.645
191,36226.43
192,33956.67
193,40495.44
194,37949.336
195,37995.547
196,31690.13
197,31655.115
198,32018.16
199,33069.715
200,31599.463
201,32846.332
202,34720.85
203,33690.754
204,33486.96
205,33001.49
206,30353.129
207,26163.367
208,25018.66
209,23165.34
210,24032.584
211,24157.744
212,24211.84
213,24505.666
214,25972.803
215,22392.773
216,19073.287
217,18396.797
218,20929.258
219,24688.656
220,27998.838
221,26739.617
222,23205.598
223,20343.7
224,21336.605
225,23434.943
226,23185.928
227,24014.484
228,22449.975
229,22369.838
230,22550.35
231,20896.227
232,21666.078
233,22208.668
234,21754.266
235,20233.4
236,21704.414
237,21792.53
238,20186.227
239,19780.94
240,19445.229
241,20972.229
242,20934.947
243,21517.07
244,20273.008
245,23621.525
246,21152.064
247,21321.18
248,21709.543
249,21417.96
250,20461.936
251,17347.346
252,17052.43
253,18202.453
254,15666.32
255,17343.53
256,17760.605
257,18119.662
258,20642.793
259,24209.326
260,22347.102
261,19104.455
262,18726.033
263,17992.428
264,18161.855
265,18305.861
266,17976.305
267,20675.629
268,22162.861
269,21447.16
270,20735.863
271,20165.8
272,20239.938
273,20056.379
274,19492.256
275,18776.578
276,18885.213
277,18348.7
278,18072.98
279,18030.191
280,20843.494
281,24257.223
282,22362.225
283,22452.006
284,21660.322
285,22435.807
286,22740.32
287,24266.963
288,24768.213
289,24784.182
290,24443.28
291,24255.566
292,21326.355
293,21748.053
294,22526.5
295,21763.633
296,21270.947
297,22574.127
298,21740.871
299,25344.324
300,25162.744
301,24084.186
302,22512.207
303,23462.041
304,22957.54
305,22451.611
306,23102.549
307,23101.137
308,21415.203
309,21524.5
310,21196.54
311,19965.977
312,19819.23
313,18974.12
314,18867.215
315,17862.896
316,18393.676
317,17900.998
318,18359.95
319,17587.645
320,17690.38
321,17969.098
322,18334.879
323,19726.406
324,19502.654
325,18294.969
326,19440.924
327,19514.195
328,19601.238
329,18576.059
330,20145.43
331,20145.43
332,21064.646
333,20215.627
334,19556.383
335,19316.016
336,18486.727
337,18479.729
338,18877.178
339,18285.72
340,18667.875
341,18575.635
342,18769.42
343,18766.184
344,18754.787
345,18881.326
346,20620.422
347,21532.25
348,25567.398
349,28639.203
350,29299.146
351,24516.123
352,26613.11
353,23699.457
354,23217.354
355,22965.107
356,23866.818
357,24758.178
358,23312.826
359,22483.623
360,22637.127
361,22865.443
362,21601.197
363,20994.617
364,21838.07
365,21170.916
366,21199.367
367,21571.24
368,19293.848
369,18353.113
370,18275.727
371,20151.303
372,18919.879
373,18426.428
374,19194.303
375,18910.809
376,19027.645
377,19083.55
378,19168.639
379,19096.104
380,19463.158
381,17634.812
382,18598.625
383,18014.248
384,18125.723
385,17768.896
386,16617.236
387,17395.797
388,16772.96
389,16424.025
390,14997.894
391,14509.767
392,15254.432
393,14991.759
394,14727.567
395,14777.556
396,14875.75
397,15354.037
398,15979.046
399,16213.129
400,16554.28
401,16480.361
402,17171.826
403,16878.088
404,16809.182
405,17056.143
406,17366.816
407,17392.105
408,16814.13
409,16051.189
410,16312.852
411,17233.291
412,17069.756
413,16839.67
414,16305.558
415,16065.174
416,15145.05
417,14277.75
418,14793.875
419,14970.756
420,15547.053
421,15487.434
422,15791.963
423,16053.215
424,16372.474
425,16097.152
426,13824.436
427,14793.084
428,13796.673
429,12092.68
430,13237.984
431,13587.725
432,13364.378
433,13410.675
434,14005.164
435,13898.86
436,13602.348
437,15506.098
438,16628.959
439,15716.763
440,15886.791
441,15658.765
442,15281.94
443,14992.554
444,14784.445
445,15932.085
446,15358.572
447,14879.488
448,14679.07
449,14929.807
450,14793.557
451,14598.794
452,14425.417
453,15091.22
454,15084.618
455,15142.323
456,15678.433
457,14966.651
458,14981.739
459,15004.744
460,14801.194
461,14807.323
462,14672.856
463,14363.327
464,14248.436
465,14574.208
466,14886.459
467,14938.412
468,14915.022
469,15375.933
470,15198.511
471,14569.173
472,14242.219
473,14537.058
474,14514.473
475,13812.279
476,13735.107
477,13580.156
478,12442.879
479,12331.582
480,12570.243
481,12382.11
482,11856.617
483,12011.676
484,12156.269
485,12222.596
486,12046.3955
487,12087.964
488,11923.578
489,11317.23
490,10678.739
491,9756.773
492,9877.964
493,10618.207
494,10894.952
495,11040.764
496,10805.387
497,11213.406
498,11543.362
499,12473.451
500,12374.497
501,12421.752
502,13940.564
503,14633.825
504,14957.194
505,14291.364
506,12289.68
507,12341.082
508,12196.393
509,13634.48
510,14525.143
511,16616.314
512,14377.439
513,12958.99
514,14245.981
515,13294.489
516,13149.706
517,13089.699
518,12829.591
519,12818.221
520,12646.571
521,13095.807
522,13237.635
523,12165.473
524,11919.812
525,11492.405
526,11403.038
527,11599.788
528,11752.933
529,13041.248
530,12543.785
531,12369.096
532,12743.224
533,12537.173
534,12554.669
535,12188.16
536,11907.427
537,11594.9795
538,12002.346
539,11475.262
540,11602.945
541,12486.609
542,12843.742
543,13582.881
544,15155.8545
545,13346.509
546,12603.234
547,14233.072
548,16808.117
549,17271.008
550,16315.1045
551,14510.42
552,15112.409
553,14531.708
554,15077.779
555,15773.356
556,17130.277
557,16472.436
558,16857.406
559,16417.408
560,15766.659
561,16269.668
562,15649.024
563,15507.952
564,15703.264
565,15187.424
566,15411.8545
567,15846.114
568,17238.879
569,15563.538
570,13341.132
571,13650.445
572,12089.075
573,10252.977
574,8566.547
575,8134.647
576,9328.186
577,8666.463
578,7580.324
579,7335.3745
580,7631.2266
581,7391.5215
582,7576.99
583,7225.536
584,6915.611
585,6516.8906
586,6284.945
587,5436.807
