,0
0,15575.712
1,16597.818
2,15782.875
3,15821.797
4,14725.786
5,14686.334
6,14444.089
7,14693.941
8,14280.737
9,14721.476
10,14280.736
11,13864.203
12,12977.296
13,13192.498
14,13075.957
15,12617.084
16,13497.243
17,13858.766
18,13920.463
19,13891.499
20,14399.521
21,14427.62
22,14657.738
23,14676.889
24,13828.784
25,13585.458
26,13124.525
27,12930.803
28,12802.705
29,12696.127
30,12318.016
31,13079.311
32,12696.142
33,12167.787
34,11203.416
35,10913.145
36,11778.97
37,11200.927
38,10786.863
39,11526.446
40,13592.554
41,13729.453
42,15584.932
43,17268.72
44,15031.689
45,14075.196
46,14105.473
47,13589.306
48,14603.426
49,14772.673
50,14786.046
51,13474.142
52,12933.757
53,13308.413
54,13032.351
55,12519.849
56,12756.078
57,13151.829
58,13086.746
59,13077.301
60,13338.952
61,12803.705
62,12379.904
63,12341.563
64,12977.786
65,12326.0
66,12634.82
67,12346.444
68,12487.409
69,14252.185
70,13830.159
71,13167.212
72,13036.289
73,13765.126
74,12966.772
75,13445.954
76,13289.804
77,13602.667
78,13435.1
79,13559.77
80,13495.426
81,12929.436
82,12896.667
83,12819.848
84,12753.774
85,12755.31
86,12754.403
87,12986.842
88,13036.289
89,14114.266
90,13969.315
91,13661.755
92,13778.778
93,13251.653
94,13092.69
95,13055.676
96,13111.316
97,12676.805
98,12418.61
99,11703.549
100,10888.264
101,11058.005
102,11597.938
103,10840.714
104,10381.894
105,10526.739
106,11845.8545
107,11924.4
108,11726.666
109,12879.501
110,12856.233
111,13479.549
112,13280.856
113,14201.178
114,13923.378
115,13164.241
116,13015.142
117,12435.568
118,11958.93
119,12723.143
120,12620.702
121,12223.304
122,11889.77
123,11880.791
124,11825.075
125,12129.758
126,11882.033
127,11476.0205
128,11711.514
129,11899.695
130,11819.385
131,11795.716
132,11569.588
133,12033.931
134,12081.302
135,11999.002
136,11815.064
137,11761.638
138,11902.524
139,11746.799
140,11652.143
141,11652.143
142,11120.335
143,10616.717
144,10654.29
145,10531.641
146,10728.366
147,11172.403
148,10761.1045
149,11114.92
150,11566.384
151,12278.063
152,12511.205
