,0
0,18043.59
1,9079.71
2,8379.88
3,8459.064
4,8434.569
5,8974.997
6,9073.1
7,9101.276
8,7516.9805
9,8927.184
10,7455.018
11,8132.5835
12,7409.7573
13,8217.967
14,7131.52
15,8070.2515
16,8675.782
17,7460.7793
18,8044.3745
19,8019.5234
20,8091.496
21,6780.4146
22,7199.518
23,14433.047
24,10228.378
25,10119.69
26,8509.539
27,9121.159
28,10418.31
29,11244.433
30,10227.01
31,10372.926
32,12221.328
33,11383.355
34,11649.235
35,11293.942
36,10402.271
37,10938.8
38,11684.9375
39,10230.931
40,9699.055
41,9805.745
42,10639.435
43,10080.177
44,10301.938
45,11375.487
46,9864.916
47,12265.885
48,10656.752
49,11532.938
50,11051.641
51,11390.793
52,10916.528
53,10573.326
54,9749.372
55,9875.028
56,9895.664
57,11954.84
58,10184.767
59,9551.921
60,10875.1
61,9866.578
62,9836.843
63,9946.488
64,10963.459
65,14495.443
66,13263.287
67,11823.334
68,11880.985
69,9582.54
70,9977.408
71,12606.528
72,13580.202
73,10622.473
74,11968.285
75,10162.994
76,11721.174
77,14251.87
78,11408.008
79,13265.955
80,11094.377
81,10883.453
82,12323.742
83,14559.445
84,14150.51
85,11451.489
86,13251.867
87,11760.947
88,12026.163
89,14328.017
90,9755.544
91,11720.277
92,10201.393
93,13183.686
94,11177.044
95,10905.027
96,11096.437
97,11284.951
98,11878.947
99,13416.695
100,11048.438
101,13471.809
102,14526.713
103,12257.763
104,12655.936
105,14029.383
106,13493.923
107,13391.365
108,13521.318
109,13546.278
110,15424.116
111,14028.261
112,13271.046
113,15049.693
114,15337.331
115,16871.555
116,20508.0
117,19652.19
118,19060.383
119,19782.982
120,20704.074
121,19001.404
122,18982.498
123,20369.76
124,22610.281
125,23373.682
126,25773.986
127,23656.275
128,23483.17
129,22283.055
130,24061.611
131,24975.52
132,25350.867
133,24807.086
134,23702.057
135,23468.979
136,19681.521
137,25868.367
138,23439.516
139,28933.182
140,29912.76
141,29213.908
142,26942.148
143,28188.543
144,25791.092
145,25086.957
146,24992.371
147,25558.834
148,24659.732
149,26666.066
150,28198.998
151,29587.633
152,31869.959
153,30778.867
154,29141.332
155,31292.152
156,28076.223
157,28265.572
158,27734.703
159,25704.4
160,27573.379
161,28324.982
162,27000.559
163,32958.527
164,31641.145
165,33631.664
166,34451.293
167,36893.22
168,33742.89
169,39589.434
170,37325.137
171,34324.75
172,35434.684
173,34286.938
174,40414.156
175,42926.508
176,43157.61
177,46172.457
178,45046.977
179,39949.793
180,29934.674
181,37628.234
182,40013.027
183,44501.246
184,41972.055
185,43950.402
186,39804.367
187,39218.016
188,38204.098
189,37504.656
190,38273.75
191,34510.41
192,34510.484
193,33462.41
194,34857.73
195,34573.18
196,37961.527
197,36193.445
198,35627.04
199,34438.02
200,34241.875
201,32863.816
202,35435.258
203,32662.166
204,32450.291
205,33521.617
206,38769.887
207,41250.26
208,37279.082
209,36378.336
210,34936.63
211,33619.18
212,32424.168
213,33104.797
214,37996.1
215,34973.94
216,34925.12
217,33661.477
218,33149.414
219,32777.797
220,33805.066
221,33456.875
222,31170.656
223,32267.324
224,30209.812
225,30159.53
226,31522.445
227,38740.992
228,34801.496
229,33328.504
230,33998.992
231,33049.19
232,33458.46
233,33488.09
234,36355.98
235,34713.902
236,36182.94
237,33698.2
238,32839.49
239,32852.93
240,31450.363
241,30148.875
242,31913.072
243,31513.865
244,31232.25
