,0
0,3340.865
1,3281.2212
2,3385.7778
3,3387.409
4,3537.5945
5,3572.1934
6,3594.008
7,3558.7744
8,3507.545
9,3557.5466
10,3512.2847
11,3506.934
12,3515.252
13,3399.401
14,3347.978
15,3378.968
16,3463.5513
17,3311.8027
18,3250.6526
19,3240.6108
20,3293.8245
21,3306.611
22,3300.3208
23,3295.732
24,3348.4773
25,3372.9148
26,3313.7285
27,3159.4585
28,3102.9287
29,3024.055
30,2990.6304
31,3047.0593
32,3117.674
33,2979.738
34,3050.8574
35,3029.335
36,3035.7104
37,3024.471
38,3034.5244
39,3080.1565
40,3233.8242
41,3261.0364
42,3304.0364
43,3361.8086
44,3315.9695
45,3214.0835
46,3158.8372
47,3135.6506
48,3316.065
49,3327.5015
50,3332.158
51,3233.576
52,3445.1326
53,3527.3596
54,3596.7288
55,3543.561
56,3396.1675
57,3371.6216
58,3413.7468
59,3504.5908
60,3459.124
61,3401.7925
62,3914.9133
63,3453.4795
64,3446.8525
65,3169.5056
66,3261.0364
67,3261.0364
68,3261.0364
69,3204.2485
70,3256.0784
71,3203.0815
72,3212.6775
73,3174.8474
74,2916.2605
75,2939.0154
76,2283.8477
77,2547.58
78,2728.5068
79,2571.274
80,2575.3093
81,2476.769
82,2313.425
83,2382.9402
84,2411.7698
85,2299.741
86,2280.549
87,2298.0933
88,2313.3088
89,2313.104
90,2313.3088
91,2249.428
92,2269.5486
93,2194.9807
94,2117.4092
95,2102.5825
96,2016.3475
97,1894.2583
98,2013.0632
99,2012.5077
100,1894.3495
101,1831.4198
102,1918.4392
103,1793.5267
104,1727.6919
105,1692.6005
106,2268.941
107,2549.948
108,2804.3406
109,2975.364
110,2801.6177
111,2945.4434
112,3237.3186
113,3234.0227
114,2984.963
115,3086.9785
116,3062.309
117,3154.6777
118,3279.7043
119,3221.172
120,3293.4114
121,3369.284
122,3223.3284
123,3381.8008
124,3409.5664
125,3403.5686
126,3360.764
127,3275.917
128,3437.941
129,3537.294
130,3578.8179
131,3432.7473
132,3253.5005
133,3311.17
134,3110.464
135,3017.9873
136,3000.0688
137,3206.4167
138,3197.171
139,3261.933
140,3313.334
141,3313.334
142,3359.279
143,3390.1746
144,3200.5938
145,3162.4685
146,3096.4666
147,3151.883
148,3126.087
149,3094.7424
150,3105.2854
151,3098.5442
152,3056.6616
153,3107.9478
154,3076.7705
155,3012.2585
156,3025.901
157,2992.8213
158,2965.233
159,3002.157
160,3033.646
161,3040.8438
162,3033.627
163,3232.1414
164,3298.2493
165,3253.9666
166,3178.607
167,3069.275
168,3035.3066
169,3029.3008
170,3015.479
171,3053.541
172,3155.4827
173,3110.4968
174,3083.7515
175,3055.105
176,3015.8345
177,2995.4026
178,3095.0076
179,3163.7913
180,3163.7913
181,3163.7913
182,3463.3977
183,3856.6724
184,3236.0598
185,3045.296
186,3170.6409
187,2971.9004
188,2776.95
189,2999.652
190,3082.5261
191,2939.9602
192,2899.301
193,2871.509
194,2924.7947
195,2931.5596
196,2831.588
197,2856.2317
198,2760.4116
199,2694.8162
200,2884.1409
201,2786.2644
202,2767.4265
203,2663.9387
204,2709.6646
205,2680.1804
206,2611.3782
207,2576.7927
208,2578.4753
209,2523.6995
210,2472.508
211,2420.589
212,2827.5762
213,2811.9158
214,2479.9595
215,2432.8894
216,2455.329
217,2526.4036
218,2492.5496
219,2806.6848
220,2600.978
221,2488.209
222,2464.6309
223,2428.7358
224,2415.1643
225,2425.5027
226,2411.4585
227,2388.1143
228,2404.8767
229,2337.5532
230,2272.4834
231,2243.5642
232,2161.7842
233,2417.2263
234,2408.7249
235,2377.95
236,2308.761
237,2322.1008
238,2292.208
239,2313.9377
240,2319.1992
241,2301.3555
242,2281.0864
243,2286.9722
244,2264.5217
245,2276.3494
246,2234.204
247,2235.6812
248,2223.3792
