,0
0,2384.605
1,2331.8198
2,2326.6326
3,2153.273
4,2098.4346
5,2183.577
6,2029.917
7,2085.908
8,2053.9998
9,1972.5342
10,1950.6478
11,1916.4811
12,1910.877
13,1943.0386
14,1914.3107
15,1892.1425
16,1846.1997
17,1863.3508
18,1859.4039
19,1828.8909
20,1801.6023
21,1791.9548
22,1760.9169
23,1737.6516
24,1735.4757
25,1818.8257
26,1783.2745
27,1977.7036
28,2090.875
29,2168.484
30,2355.2585
31,2227.704
32,2314.821
33,2248.4612
34,2331.7842
35,2235.9695
36,2229.1323
37,2222.8982
38,2441.4158
39,2655.8608
40,2593.094
41,2675.8757
42,2764.2454
43,2677.8289
44,2576.0212
45,2522.4597
46,2481.066
47,2589.2183
48,2572.7456
49,2435.2654
50,2335.3545
51,2321.5544
52,2341.1895
53,2339.8965
54,2296.0015
55,2167.5776
56,2134.6758
57,2064.7112
58,1952.0424
59,1998.334
60,1988.1124
61,2035.4385
62,2087.801
63,2079.2588
64,1984.9888
65,1966.3
66,2000.5957
67,2037.0862
68,2036.839
69,2015.7365
70,1997.6617
71,1975.7997
72,1966.5376
73,2002.469
74,2005.6128
75,1957.813
76,1907.5474
77,1800.8778
78,1797.7821
79,1817.3875
80,1763.1066
81,1822.1472
82,1841.6735
83,1926.4749
84,1867.3339
85,1835.337
86,1757.5604
87,1754.6539
88,1760.844
89,1807.8594
90,1807.4653
91,1785.3016
92,1767.5448
93,1755.8419
94,1731.4696
95,1733.0983
96,1731.4412
97,1731.9518
98,1724.5422
99,1768.1576
100,1744.878
101,1727.0984
102,1783.8374
103,1764.3606
104,1736.8054
105,1767.4967
106,1794.7657
107,1816.1554
108,1796.0326
109,1816.1946
110,1809.9172
111,1796.7235
112,1857.5261
113,1885.6588
114,1852.4498
115,1846.0852
116,1803.7106
117,1810.9686
118,1815.286
119,1812.5155
120,1789.9036
121,1756.8993
122,1771.2618
123,1810.1031
124,1794.941
125,1776.7651
126,1761.5032
127,1954.6998
128,1982.7799
129,2019.6895
130,1960.0186
131,1918.9938
132,1988.6095
133,2010.824
134,2048.388
135,2015.7766
136,1985.1039
137,1967.4105
138,1992.0321
139,1967.1842
140,1957.2134
141,1996.1881
142,1959.5946
143,1908.7911
144,1873.291
145,1870.6637
146,1871.6781
147,1957.0786
148,2028.5038
149,1954.8949
150,1905.6492
151,1888.9705
152,1901.5944
153,1869.8628
154,1809.5093
155,1800.7764
156,1802.9926
157,1861.8713
158,1846.8468
159,1870.0458
160,1889.5138
161,1847.2043
162,1846.3302
163,1812.0295
164,1821.9015
165,1827.4612
166,1846.3794
167,1835.6486
168,1832.6665
169,1790.4491
170,1771.6925
171,1768.2423
172,1782.1741
173,1792.5405
174,1826.9915
175,1843.9316
176,1840.6599
177,1839.1992
178,1834.2036
179,1876.053
180,1882.1079
181,1863.7216
182,1833.7299
183,1819.316
184,1837.0026
185,1856.3446
186,1848.9443
187,1826.1991
188,1881.4574
189,1872.5619
190,1897.0604
191,1914.6523
192,1979.2521
193,1965.9242
194,1974.3235
195,1934.6337
196,1904.4779
197,1910.7825
198,1910.4219
199,1993.8597
200,2004.7057
201,1970.4675
202,1967.7168
203,1924.2292
204,1897.3738
205,1870.8661
206,1822.8597
207,1812.129
208,1821.07
209,1827.2108
210,1826.639
211,1818.9097
212,1811.6534
213,1836.5983
214,1841.1714
215,1878.6461
216,1868.6924
217,1828.1471
218,1851.5013
219,1917.8585
220,1920.3467
221,2181.8623
222,2514.9602
223,2307.989
224,2250.822
225,2167.3672
226,2299.208
227,2198.872
228,2227.478
229,2358.7532
230,2285.4087
231,2279.6062
232,2233.2756
233,2179.003
234,2431.19
235,2924.6921
236,2683.5212
237,2873.5474
238,3457.5847
239,2884.825
240,3428.3767
241,3510.0583
242,3450.59
243,3258.859
244,3405.7817
245,3470.1672
246,3703.0657
247,4354.5537
248,4340.367
249,4925.828
250,4996.9478
251,4303.905
252,4060.5378
253,3866.4636
254,4189.0327
255,4184.834
256,4386.869
257,4582.028
258,4392.1294
259,4299.359
260,4351.9595
261,4192.095
262,3937.0208
263,3800.4773
264,3867.4023
265,3921.3066
266,4010.0486
267,3813.8525
268,3436.785
269,3429.7734
270,3233.0823
271,2743.012
272,2544.0464
273,2897.0828
274,3322.8188
275,3541.9968
276,3563.1887
277,3478.2087
278,3405.1553
279,3178.5347
280,3053.9395
281,3269.4526
282,3225.8003
283,3233.1155
284,3185.6982
285,3199.1504
286,3187.3042
287,3215.5837
288,3198.119
289,3316.7065
290,3330.8516
291,3359.8628
292,3286.8596
293,3272.6892
294,3256.3447
295,3350.9275
296,3433.7053
297,3855.8782
298,4175.3745
299,4383.6167
300,4445.7114
301,4267.718
302,4067.5732
303,4212.213
304,4160.454
305,4467.0244
306,4423.429
307,4126.443
308,4023.2446
309,4047.6777
310,4085.8523
311,4241.305
312,3992.982
313,3742.6594
314,3703.1301
315,3588.2278
316,3621.2847
317,3727.0793
318,3810.366
319,3861.392
320,3903.8145
321,3849.7766
322,3808.803
323,4017.8044
324,4194.615
325,4198.3945
326,4402.11
327,4595.5317
328,4423.307
329,4581.7144
330,4812.155
331,4759.787
332,4362.1484
333,4255.0806
334,4148.2163
335,4027.1208
336,4042.1672
337,4174.283
338,4186.7637
339,4179.1514
340,4357.757
341,4339.996
342,4271.4976
343,4115.027
344,4143.6377
345,4166.331
346,4089.1023
347,4001.602
348,4019.5784
349,3942.422
350,3841.572
351,3797.1125
352,3797.0847
353,3557.4246
354,3530.836
355,3338.9236
356,3324.196
357,3336.6184
358,3318.904
359,3336.5203
360,3215.0884
361,3158.4329
362,3075.0193
363,2781.4526
364,2785.8906
365,2924.041
366,2870.2
367,2827.4236
368,2850.9758
369,2950.551
370,3053.329
371,2976.053
372,2908.7744
373,2801.7922
374,2906.2002
375,2856.2354
376,2837.001
377,2852.7842
378,2808.2952
379,3063.2202
380,3255.599
381,3218.5981
382,3221.4492
383,3143.0996
384,3102.4065
385,3188.1257
386,3203.6191
387,3249.9807
388,3245.2896
389,3278.582
390,3104.3792
391,3045.6511
392,2967.0918
393,3044.094
394,3043.7146
395,3096.7524
396,3104.0823
397,3133.0088
398,3146.8706
399,3087.3445
400,3149.4995
401,3112.0564
402,3075.6003
403,3057.3604
404,3046.0603
405,3076.895
406,3061.8938
407,3203.7395
408,3192.0605
409,3217.3064
410,3232.0688
411,3354.4482
412,3369.4268
413,3364.0544
414,3411.1482
415,3311.4531
416,3305.8481
417,3299.9211
418,3288.042
419,3247.2876
420,3286.2043
421,3297.249
422,3244.1287
423,3280.6125
424,3279.3613
425,3273.8638
426,3279.1328
427,3268.8242
428,3225.8164
429,3205.8096
430,3129.8225
431,3123.138
432,3125.825
433,3142.0972
434,3183.2656
435,3175.7104
436,3122.3447
437,3137.3975
438,3092.8276
439,3066.688
440,3018.1294
441,3019.7673
442,3042.209
443,3089.663
444,3074.2307
445,3031.7349
446,2818.2368
447,2704.6724
448,2722.4023
449,2740.5745
450,2874.1807
451,3075.9507
452,2922.394
453,2843.0186
454,2867.796
455,2929.8503
456,2950.239
457,2919.0598
458,2854.705
459,2874.46
460,2827.261
461,2769.2517
462,2822.5967
463,2892.0964
464,2892.0964
465,2972.5903
466,2957.1475
467,2972.2295
468,2898.923
469,2893.7703
470,2899.217
471,2893.7769
472,2903.528
473,2899.1194
474,2893.109
475,2854.6455
476,2803.481
477,2751.0344
478,2774.0376
479,2772.6072
480,2745.872
481,2727.2913
482,2685.7183
483,2787.6855
484,2810.715
485,2748.4536
486,2685.8623
487,2666.148
488,2641.982
489,2617.7913
490,2577.565
491,2574.1038
492,2612.6934
493,2567.0908
494,2567.0732
495,2574.5203
496,2645.5388
497,2632.413
498,2626.291
499,2593.8027
500,2557.485
501,2539.3374
502,2530.7969
503,2537.786
504,2558.425
505,2526.2896
506,2501.783
507,2468.129
508,2445.9585
509,2424.2412
510,2402.0686
511,2413.9963
512,2598.1746
513,2761.3433
514,2645.1458
515,2511.4688
516,2499.869
517,2425.1177
518,2407.862
519,2410.2954
520,2469.9578
521,2487.7195
522,2437.5771
523,2434.6147
524,2429.5217
525,2411.2588
526,2425.8071
527,2440.5913
528,2431.0298
529,2413.4893
530,2610.0427
531,2535.832
532,2503.0796
533,2446.133
534,2456.8223
535,2561.034
536,2565.8215
537,2603.7566
538,2617.7717
539,2613.9805
540,2738.1665
541,2688.4294
542,2713.8833
543,2684.3057
544,2689.7837
545,2704.3691
546,2646.628
547,2656.2297
548,2641.7925
549,2724.9084
550,2779.6064
551,2710.6343
552,2645.7046
553,2631.9087
554,2614.0676
555,2627.2217
556,2636.8262
557,2599.1045
558,2586.7417
559,2581.0874
560,2543.0513
561,2571.1409
562,2557.982
563,2540.7837
564,2556.5242
565,2561.751
566,2527.7234
567,2537.5713
568,2517.9785
569,2515.8018
570,2595.9355
571,2638.8982
572,2612.8423
573,2602.3508
574,2647.784
575,2731.6013
576,2751.4824
577,2976.394
578,2970.5127
579,2945.0464
580,2964.4302
581,2907.1826
582,2799.918
583,2702.0427
584,2613.3066
585,2600.2893
586,2636.9045
587,2669.0867
588,2732.7195
589,2957.8894
590,2932.1807
591,2971.842
592,2964.2522
593,2904.4167
594,2841.1921
595,2804.0676
596,2770.359
597,2827.6514
598,2836.6858
599,2874.959
600,2865.846
601,2762.6077
602,2758.943
603,2799.2349
604,2793.4207
605,2859.7515
606,2886.6995
607,2935.6677
608,3164.8298
609,3170.0361
610,3205.0315
611,3197.3406
612,3152.4702
613,3113.3674
614,3081.6133
615,3081.0535
616,3127.387
617,3303.393
618,3336.1245
619,3225.3374
620,3224.957
621,3186.4646
622,3149.5918
623,3107.4565
624,3046.4827
625,3041.8545
626,3215.9133
627,3215.785
628,3200.114
629,3306.5781
630,3503.1738
631,3546.3442
632,3634.2156
633,3648.396
634,3712.6763
635,3660.6848
636,3531.7812
637,3473.6233
638,3702.885
639,3603.1492
640,3602.0293
641,3602.305
642,3584.4985
643,3561.4634
644,3730.6594
645,3494.0015
646,3443.605
647,3501.3748
648,3441.4353
649,3380.935
650,3439.108
651,3436.4487
652,3437.3079
653,3521.009
654,3977.218
655,4124.188
656,4156.179
657,3945.7417
658,3440.104
659,3330.141
660,3494.073
661,3607.8914
662,3628.7163
663,3825.501
664,3842.554
665,3863.8428
666,3753.125
667,3754.6584
668,3854.5872
669,3802.028
670,3832.225
671,3851.3416
672,3835.3047
673,3753.6907
674,3762.5403
675,3639.2744
676,3626.7073
677,3645.0852
678,3608.4956
679,3612.5933
680,3574.9536
681,3518.881
682,3523.5684
683,3447.4937
684,3453.195
685,3434.334
686,3434.8777
687,3436.0806
688,3429.092
689,3377.0342
690,3355.5142
691,3369.3154
692,3316.9106
693,3405.9414
694,3412.7183
695,3363.7676
696,3290.9397
697,3140.257
698,3043.9133
699,3073.1663
700,3127.9731
701,3030.3672
702,3144.836
703,3227.604
704,3173.9424
705,3141.1838
706,3220.617
707,3409.6187
708,3391.363
709,3333.8904
710,3236.6594
711,3265.5525
712,3275.2869
713,3357.973
714,3278.1714
715,3251.728
716,3275.164
717,3267.1155
718,3324.9468
719,3304.7925
720,3244.4824
721,3272.9124
722,3136.0488
723,2981.8452
724,2884.2578
725,2835.843
726,2839.3926
727,2794.7568
728,2762.8699
729,2769.7134
730,2757.1658
731,2716.7786
732,2682.9229
733,2758.5908
734,2777.2097
735,2747.5642
736,2726.85
737,2712.8118
738,2711.411
739,2700.0403
740,2729.8752
741,2747.0852
742,2741.9507
743,2776.1113
744,2722.2559
745,2767.781
746,2798.0935
747,2825.7698
748,2887.7136
749,2825.0823
750,2848.11
751,2875.3164
752,2797.9077
753,2815.9165
754,2787.4165
755,2785.5269
756,2732.8203
757,2702.051
758,2655.5273
759,2594.4233
760,2595.5562
761,2639.5637
762,2629.458
763,2560.989
764,2545.2234
765,2548.5957
766,2550.3813
767,2464.7603
768,2474.8884
769,2491.2573
770,2462.7278
771,2495.9368
772,2518.8062
773,2526.309
774,2523.2822
775,2516.7522
776,2513.1335
777,2525.9653
778,2503.0044
779,2517.0186
780,2663.44
781,2680.5996
782,2597.5674
783,2544.418
784,2524.2861
785,2518.3267
786,2504.5974
787,2488.7263
788,2452.3198
789,2400.1204
790,2411.598
791,2424.304
792,2457.5076
793,2406.4092
794,2407.5872
795,2417.8953
796,2452.5574
797,2415.516
798,2413.7966
799,2373.5713
800,2361.4915
801,2405.9885
802,2379.9792
803,2394.5105
804,2443.4263
805,2418.6357
806,2419.3606
807,2381.0469
808,2897.2793
809,2539.9624
810,2502.9854
811,2496.2358
812,2458.984
813,2520.2908
814,2612.9702
815,2707.4092
816,2786.085
817,2816.934
818,2809.6248
819,2796.5767
820,2949.4407
821,3217.587
822,3226.16
823,3063.4753
824,2986.7017
825,2968.383
826,2939.25
827,2915.7917
828,2881.32
829,2883.7651
830,2829.026
831,2803.4922
832,2795.914
833,2736.1323
834,2755.5981
835,2860.418
836,2849.8638
837,2958.2625
838,2940.2598
839,2901.3499
840,2808.6182
841,2699.7686
842,2680.0103
843,2673.3838
844,2618.0295
845,2628.5654
846,2632.227
847,2648.803
848,2640.6135
849,2643.4949
850,2633.974
851,2719.3035
852,2751.0269
853,2741.453
854,2779.9595
855,2837.4326
856,2811.0674
857,2837.5164
858,3015.4148
859,3181.7395
860,3121.2703
861,3073.695
862,3032.6594
863,3087.3726
864,2895.2473
865,3052.8347
866,3030.0288
867,3067.6582
868,2872.9907
869,2591.5403
870,2673.9282
871,2698.68
872,2684.6924
873,2651.484
874,2796.4014
875,2775.3464
876,2882.507
877,2904.0178
878,2854.4104
879,2802.5242
880,2851.2827
881,2860.6074
882,2752.9956
883,2767.7607
884,2798.4229
885,2775.8882
886,2786.7842
887,2765.988
888,2646.1785
889,2558.7495
890,2554.5674
891,2745.95
892,2832.885
893,2993.2302
894,2941.5388
895,2955.0955
896,2946.8735
897,2818.5657
898,2575.6655
899,2762.618
900,2652.4934
901,2718.0151
902,2652.1213
903,2652.4602
904,2667.897
905,2691.573
906,2699.1387
907,2682.4685
908,2600.436
909,2666.2522
910,2653.8704
911,2610.7275
912,2544.5266
913,2454.4404
914,2514.1858
915,2262.994
916,2187.4275
917,2330.6775
918,2278.8237
919,2107.1138
920,2098.9514
921,2029.172
922,2075.423
923,1953.3434
924,1754.4888
925,1519.0801
926,1261.723
927,1200.6876
928,1281.844
929,1369.5845
930,1419.1167
931,1457.4575
932,1578.1193
933,1676.8673
934,1505.4628
935,1414.7843
936,1465.473
937,1495.5873
938,1482.4366
939,1379.6649
940,1333.65
941,1302.32
942,1335.455
943,1320.5479
944,1289.8883
945,1237.0292
946,1274.2584
947,1283.1345
948,1302.9348
949,1333.6998
950,1356.8921
951,1341.1798
952,1295.712
953,1301.3567
954,1290.4185
955,1290.4297
956,1340.2018
957,1389.3842
958,1388.5927
959,1491.4783
960,1483.6366
961,1477.95
962,1457.2141
963,1502.2078
964,1503.8009
965,1508.0295
966,1531.0708
967,1494.4131
968,1460.4579
969,1467.4102
970,1483.8109
971,1505.3601
972,1438.1396
973,1386.215
974,1416.3154
975,1416.7476
976,1400.5371
977,1409.5913
978,1376.1932
979,1355.2585
980,1414.5026
981,1394.6273
982,1396.9503
983,1465.3446
984,1435.2632
985,1399.3231
986,1414.3083
987,1392.0317
988,1404.5615
989,1417.6584
990,1418.2944
991,1430.7257
992,1427.5365
993,1440.4404
994,1438.8302
995,1445.0101
996,1487.1965
997,1509.1682
998,1484.7682
999,1514.1719
1000,1540.8762
1001,1594.2991
1002,1567.6351
1003,1554.8215
1004,1548.6074
1005,1538.2848
1006,1501.4258
1007,1466.2891
1008,1488.1221
1009,1486.7148
1010,1435.4841
1011,1427.1318
1012,1419.3564
1013,1425.6375
1014,1427.749
1015,1584.075
1016,1580.9761
1017,1606.0156
1018,1624.0254
1019,1578.0293
1020,1612.0765
1021,1597.7285
1022,1691.4354
1023,1719.7001
1024,1734.2518
1025,1706.143
1026,1686.0242
1027,1747.1654
1028,1789.6772
1029,1836.146
1030,1813.6273
1031,1773.5898
1032,1761.8973
1033,1788.9908
1034,1818.8652
1035,1829.3583
1036,1836.2832
1037,1834.0602
1038,1823.4955
1039,1869.5796
1040,2059.864
1041,2180.1516
1042,2614.525
1043,2667.2021
1044,2637.167
1045,2510.382
1046,2362.5312
1047,2446.712
1048,2703.1733
1049,2605.9653
1050,2611.5696
1051,2617.8706
1052,2498.8354
1053,2424.1633
1054,2519.2874
1055,2564.0776
1056,2577.5935
1057,2565.7878
1058,2542.3647
1059,2568.7434
1060,2525.6484
1061,2647.5598
1062,2666.6685
1063,2698.023
