,0
0,4095.0684
1,3887.0657
2,3866.2417
3,3959.4766
4,3971.7273
5,3960.0942
6,4118.3564
7,4368.1655
8,4216.185
9,4104.9854
10,3870.8525
11,3534.3809
12,3551.7668
13,3607.7634
14,3444.5784
15,3261.2458
16,3286.3337
17,3771.6208
18,3684.7888
19,3742.7092
20,3813.4956
21,3968.8374
22,4066.2422
23,4035.464
24,3945.092
25,3787.8672
26,3679.0144
27,3511.281
28,3588.7397
29,3641.2537
30,3596.5747
31,3611.0276
32,3690.1394
33,3684.173
34,3496.3962
35,4106.2246
36,4438.452
37,4203.6655
38,4062.567
39,4703.751
40,4125.4917
41,4082.642
42,4095.5422
43,4659.3438
44,5377.293
45,6215.9307
46,5634.4937
47,5905.8604
48,5452.1123
49,5431.9136
50,4916.1885
51,4957.8174
52,4493.402
53,4677.917
54,4326.038
55,4127.9824
56,4235.6997
57,4145.578
58,4222.9214
59,4296.35
60,4174.5454
61,4135.453
62,4141.845
63,4033.6116
64,3790.215
65,3477.3608
66,3441.2532
67,3375.556
68,3614.417
69,3669.8672
70,3405.0889
71,3744.5603
72,3689.7302
73,3687.751
74,3170.1426
75,3257.1829
76,3405.4097
77,3283.008
78,3362.7554
79,3281.7595
80,3208.2202
81,3079.0984
82,3059.321
83,3256.823
84,3236.6638
85,3107.4773
86,3176.6108
87,3114.7146
88,3119.4912
89,3132.0535
90,3128.4778
91,3221.5833
92,3214.0728
93,3124.1736
94,3035.2593
95,3035.1702
96,2866.0107
97,2778.0247
98,2636.1191
99,2351.808
100,2254.7434
101,2419.0073
102,2591.1533
103,2290.8901
104,2417.4495
105,2376.5251
106,2702.5642
107,2744.846
108,2730.343
109,2956.7004
110,2954.059
111,3024.2825
112,2729.553
113,2884.1611
114,2946.164
115,2799.348
116,2679.5745
117,2579.621
118,2544.8726
119,2693.411
120,2689.1538
121,2686.2163
122,2690.8704
123,2845.2285
124,2981.1492
125,2969.9863
126,3028.9692
127,3033.343
128,3367.2703
129,3361.946
130,3230.3455
131,3218.9993
132,3445.8247
133,3446.5137
134,3401.309
135,3399.8013
136,3395.2979
137,3415.63
138,3341.4646
139,3313.6858
140,3254.3555
141,3254.3555
142,3155.667
143,3483.293
144,3220.729
145,3379.8484
146,3270.588
147,3237.2966
148,3249.376
149,3740.6326
150,3604.2908
151,3666.05
152,3572.2097
153,3495.8271
154,3031.4246
155,3202.4602
156,3304.5425
157,3344.8977
158,3220.949
159,3670.6125
160,3652.7148
161,3692.0237
162,3668.5903
163,3811.8171
164,3786.3718
165,3700.0723
166,3595.7556
167,3468.385
168,3524.7993
169,3652.284
170,3662.8389
171,3477.951
172,3320.3381
173,3295.4014
174,3386.7502
175,3326.236
176,3315.279
177,3239.3494
178,3266.957
179,3250.235
180,3250.235
181,3250.235
182,3128.7566
183,3067.7358
184,2682.2583
185,2814.7725
186,2946.0525
187,2928.983
188,2704.978
189,2819.9583
190,2745.9165
191,2931.7017
192,3092.601
193,2973.5317
194,2918.1462
195,2918.493
196,3112.0273
197,3152.6182
198,3171.666
199,3136.2568
200,3121.4712
201,2933.8972
202,2867.5771
203,2809.125
204,2785.7651
205,2860.1257
206,2917.3489
207,2806.749
208,2837.4846
209,2869.2485
210,2858.7644
211,2847.175
212,2846.2158
213,2847.5796
214,2713.6287
215,2881.8376
216,3000.8215
217,2981.6572
218,2981.201
219,3078.5327
220,2963.2876
221,2887.5151
222,2910.1875
223,2922.9082
224,2850.7417
225,2925.0706
226,2938.2815
227,3004.934
228,2991.162
229,3091.5007
230,3065.9067
231,3189.7708
232,3138.6333
233,3124.6885
234,3163.392
235,3093.5105
236,3028.179
237,2991.3083
238,2939.5203
239,2898.5967
240,2914.0852
241,2982.671
242,2943.785
243,2937.5515
244,2939.1765
245,2922.5107
246,2923.1785
247,2936.0288
248,2873.0627
249,2871.4885
250,2896.4172
251,2820.7957
252,2760.9512
253,2780.7075
254,2868.8457
255,2910.368
256,2849.7825
257,2924.3533
258,2876.4175
259,2816.2957
260,2949.4192
261,2824.626
262,2774.6133
263,2785.2637
264,2841.7207
265,2825.062
266,2897.7124
267,2867.8115
268,2886.4622
269,2902.057
270,2938.6538
271,2951.3467
272,3148.4695
273,3253.2507
274,3240.3765
275,3213.7131
276,3326.4321
277,3383.9526
278,3386.2505
279,3436.878
280,3367.7021
281,3445.5269
282,3596.2266
283,3679.571
284,3861.1626
285,3855.6963
286,3804.5369
287,3642.2627
288,3512.5833
289,3447.797
290,3413.2441
291,3408.4966
292,3337.5159
293,3442.5781
294,3262.644
295,3219.0725
296,3224.816
297,3382.4336
298,3379.5217
299,3434.316
300,3300.1108
301,3440.0527
302,3493.0142
303,3415.0154
304,3360.0657
305,3418.628
306,3416.7258
307,3371.18
308,3382.8171
309,3379.1152
310,3363.9749
311,3370.3792
312,3411.6042
313,3440.0996
314,3311.0417
315,3314.5632
316,3122.6482
317,3200.1216
318,3157.219
319,3049.9187
320,3073.4468
321,3077.391
322,3118.3145
323,3065.8413
324,3259.1128
325,3295.7195
326,3284.0303
327,3328.5315
328,3262.8445
329,3219.1143
330,3315.7822
331,3315.7822
332,3333.8542
333,3326.6912
334,3329.5845
335,3332.7412
336,3320.8718
337,3415.4216
338,3592.562
339,3715.5647
340,4054.2456
341,4041.0254
342,4095.0757
343,4112.5176
344,4175.6753
345,3940.0432
346,4150.4233
347,3953.7957
348,4121.051
349,4431.7393
350,5057.7134
351,5000.032
352,5199.5215
353,5125.622
354,5205.4326
355,4967.257
356,4969.5176
357,4800.63
358,5017.0884
359,5437.1406
360,5505.436
361,5313.045
362,5372.5767
363,5829.0586
364,5736.0703
365,5823.9766
366,5662.6313
367,5357.2983
368,5124.847
369,5455.401
370,5488.1113
371,5105.723
372,5085.448
373,4980.1855
374,5044.087
375,5146.9834
376,5225.161
377,5021.6143
378,5010.9214
379,5241.3
380,4925.7344
381,4900.532
382,4831.534
383,4818.526
384,4623.2144
385,4588.13
386,4595.068
387,4384.286
388,4294.584
389,4060.3672
390,4119.2197
391,4120.913
392,4154.3564
393,4440.848
394,4304.9834
395,4400.1562
396,5090.4775
397,4935.477
398,4821.2144
399,5168.2505
400,4913.629
401,4881.248
402,4831.6377
403,5020.6562
404,5282.6484
405,5083.338
406,5063.947
407,5106.405
408,4970.0244
409,4898.821
410,5025.4414
411,5203.973
412,5259.0747
413,5577.9854
414,5619.005
415,5639.861
416,5409.648
417,5166.066
418,5222.0137
419,5420.8545
420,5260.0557
421,5272.7505
422,5552.803
423,5852.779
424,5715.2764
425,5041.047
426,5333.816
427,5150.349
428,5033.1987
429,5165.247
430,5340.966
431,5252.1235
432,5063.205
433,5018.6445
434,5020.5396
435,5126.2896
436,5428.4775
437,5796.4727
438,5641.497
439,5706.966
440,5432.112
441,5552.841
442,5515.1367
443,5617.4683
444,5672.415
445,6057.1016
446,5886.9272
447,5774.139
448,6399.0566
449,6045.188
450,5901.9067
451,5857.7856
452,5814.9316
453,5821.651
454,5536.833
455,5592.479
456,5736.9854
457,5711.355
458,5802.5557
459,5912.5415
460,5766.822
461,5936.436
462,6185.6978
463,6129.7026
464,6130.984
465,6165.3687
466,5969.6426
467,6121.79
468,6080.629
469,6146.458
470,5928.9478
471,5777.3
472,5789.8413
473,6147.4272
474,5808.4214
475,5839.386
476,5945.1816
477,6283.2183
478,6590.487
479,6951.3325
480,6615.283
481,7611.8203
482,7227.902
483,7140.5347
484,7263.2397
485,7461.935
486,7668.4062
487,7629.938
488,7612.3145
489,7660.4556
490,7703.804
491,7475.5137
492,7370.829
493,7325.1333
494,7533.5986
495,7527.0127
496,7406.505
497,7005.6797
498,7023.327
499,7206.4688
500,7152.349
501,6855.4497
502,7048.0083
503,6957.8086
504,6702.925
505,6944.811
506,6935.573
507,6724.968
508,6733.388
509,7170.2856
510,7205.7217
511,7176.057
512,8085.652
513,8862.043
514,8577.169
515,8155.2305
516,8089.879
517,7786.4585
518,8005.104
519,8178.2095
520,7922.3457
521,7979.6987
522,8273.085
523,8223.189
524,9043.299
525,8753.607
526,8799.882
527,9106.693
528,8767.525
529,8775.921
530,9445.107
531,9325.279
532,9903.051
533,11390.573
534,11548.271
535,11444.822
536,11442.733
537,11254.65
538,11414.594
539,11429.151
540,12579.23
541,12497.675
542,13816.271
543,15657.165
544,14784.735
545,14538.934
546,13959.399
547,13538.575
548,15001.946
549,13198.69
550,13332.42
551,13023.731
552,12586.555
553,11009.96
