,0
0,4440.7075
1,4697.056
2,4440.8525
3,4412.8325
4,4419.1514
5,4466.534
6,4475.1763
7,4635.0566
8,4440.8115
9,4440.7075
10,4440.7695
11,4442.9907
12,4442.7817
13,4444.8613
14,4441.33
15,4440.7075
16,4588.347
17,4654.5415
18,4654.5415
19,4654.5415
20,4784.6025
21,4668.213
22,4784.3276
23,4784.3276
24,4784.3276
25,4668.3086
26,4992.5254
27,4891.0625
28,4784.3423
29,4788.965
30,4685.0527
31,4784.7397
32,4784.4653
33,4784.4653
34,4883.5376
35,4637.939
36,5381.4253
37,5058.507
38,5380.362
39,5393.657
40,5592.084
41,5420.7505
42,5427.246
43,6200.2876
44,5627.1367
45,5517.461
46,5517.4053
47,5729.0366
48,5835.9053
49,5735.6343
50,5465.9736
51,5690.441
52,5462.2866
53,5380.2095
54,5380.184
55,5735.0293
56,5705.365
57,5796.5073
58,5419.659
59,5473.3384
60,5720.5254
61,5720.6694
62,6112.491
63,6036.972
64,5671.5
65,5380.311
66,5380.158
67,5412.071
68,5400.4204
69,5387.697
70,5384.6855
71,5386.669
72,5380.158
73,5187.746
74,5380.158
75,5730.251
76,7549.326
77,6651.785
78,5811.904
79,5503.114
80,5351.108
81,5408.9087
82,5011.1284
83,5001.8813
84,5039.0933
85,4985.8105
86,5403.737
87,5333.0073
88,5062.809
89,4915.5444
90,4810.4385
91,4835.844
92,4965.653
93,4870.2686
94,4921.38
95,4642.122
96,4584.175
97,4531.094
98,4276.044
99,4242.7983
100,4232.171
101,4284.5
102,4321.6294
103,4308.098
104,4318.2993
105,4417.449
106,4721.097
107,4417.688
108,4528.8364
109,4576.452
110,4500.1094
111,4534.73
112,4415.15
113,4323.418
114,4379.134
115,4361.048
116,4372.926
117,4200.4897
118,4023.27
119,4084.521
120,4048.1763
121,4068.9043
122,4119.1562
123,4069.0256
124,4463.7573
125,4416.543
126,4400.0786
127,4355.362
128,4429.802
129,4320.32
130,4262.6167
131,4208.5015
132,4175.4023
133,4462.673
134,4389.187
135,4253.8604
136,4200.353
137,4135.213
138,4115.109
139,4076.6853
140,4094.8542
141,4094.8542
142,4008.8652
143,4087.7065
144,4013.224
145,4004.7983
146,4075.647
147,4035.5718
148,4029.9983
149,4063.5212
150,4088.7102
151,4023.121
152,4025.7808
153,4026.1567
154,4135.959
155,4072.1304
156,4022.3967
157,4069.0044
158,4141.6997
159,4128.8267
160,4174.3916
161,4631.757
162,4393.7056
163,4576.4854
164,4296.8477
165,4294.3438
166,4280.5337
167,4242.5684
168,4223.373
169,4241.2197
170,4378.995
171,4291.8945
172,4379.844
173,4349.354
174,4631.8457
175,4758.266
176,5024.6504
177,5607.9863
178,5200.347
179,4955.8584
180,4955.8584
181,4955.8584
182,4965.4155
183,4912.3335
184,4520.944
185,4197.0527
186,4490.8564
187,4398.1753
188,4410.7227
189,4840.8345
190,5108.217
191,5120.232
192,5311.6455
193,4969.0664
194,4931.8423
195,4872.0483
196,5118.474
197,5179.916
198,5323.671
