,0
0,437.33862
1,460.303
2,459.91907
3,458.7158
4,473.31464
5,476.40012
6,446.36584
7,448.1971
8,461.01608
9,481.58527
10,464.11942
11,446.07874
12,437.19418
13,450.41995
14,458.7517
15,461.198
16,464.37582
17,486.0933
18,483.882
19,488.22153
20,496.2167
21,500.36584
22,514.49054
23,523.1395
24,523.9173
25,533.10657
26,525.9357
27,502.26562
28,486.98138
29,441.5737
30,449.83917
31,444.68903
32,445.39017
33,407.93488
34,437.96982
35,445.0675
36,489.51285
37,487.30334
38,454.40802
39,480.6365
40,455.62247
41,476.73706
42,490.62152
43,488.3963
44,501.54495
45,506.14767
46,524.99884
47,583.98553
48,552.393
49,610.10504
50,578.31396
51,531.0414
52,531.5032
53,514.92816
54,549.2353
55,548.7058
56,559.80286
57,604.3608
58,613.3223
59,634.0831
60,649.86633
61,603.5337
62,595.5291
63,583.42645
64,616.3628
65,599.0231
66,624.19507
67,626.0803
68,630.87463
69,658.17395
70,670.8589
71,673.93024
72,669.8902
73,672.9308
74,567.23254
75,560.2456
76,559.99774
77,551.807
78,561.2912
79,568.5663
80,557.98505
81,540.6402
82,512.1931
83,526.4409
84,548.58887
85,559.77277
86,579.8292
87,565.1641
88,571.19086
89,570.23016
90,559.8802
91,511.2617
92,524.5631
93,496.5822
94,463.24216
95,464.28552
96,464.29776
97,454.69702
98,461.8172
99,442.42322
100,428.78125
101,424.76843
102,448.9713
103,431.2912
104,425.86142
105,422.0441
106,441.88864
107,468.95346
108,498.4556
109,505.77362
110,505.10837
111,507.51874
112,504.91193
113,486.3836
114,507.63654
115,498.63004
116,503.81183
117,488.18808
118,474.22165
119,489.44003
120,506.64362
121,512.2281
122,503.76266
123,500.71136
124,530.124
125,536.91876
126,532.7776
127,590.284
128,579.2967
129,590.87854
130,564.0885
131,550.83154
132,540.1255
133,544.18256
134,548.7909
135,545.7672
136,543.0741
137,544.12866
138,542.9822
139,537.3161
140,514.136
141,514.136
142,531.6621
143,527.6256
144,526.61536
145,514.12885
146,510.0584
147,511.577
148,504.76392
149,513.9915
150,540.60474
151,560.88196
152,561.477
153,547.6224
154,513.8277
155,520.32153
156,525.6422
157,528.26135
158,555.7231
159,569.61993
160,565.9104
161,555.601
162,549.5219
163,550.532
164,533.2859
165,525.6955
166,520.15753
167,514.2532
168,518.3685
169,523.47504
170,518.2938
171,513.2625
172,497.17273
173,506.25964
174,524.6449
175,533.99725
176,517.1305
177,531.9064
178,536.61383
179,544.8291
180,544.8291
181,544.8291
182,558.5237
183,544.965
184,484.05023
185,443.2486
186,447.1823
187,409.60956
188,378.46948
189,389.43887
190,375.41043
191,392.5717
192,400.3376
193,399.7955
194,391.1578
195,394.15652
196,380.1218
197,411.862
198,405.41885
199,449.99326
200,435.764
201,395.9126
202,398.80078
203,370.7143
204,379.179
205,386.908
206,382.84198
207,403.3563
208,423.01654
209,411.91876
210,410.54605
211,412.15186
212,403.05038
213,424.25287
214,386.48322
215,366.51053
216,374.23285
217,374.4425
218,376.55576
219,368.26788
220,353.8818
221,326.04245
222,282.01605
223,287.62408
224,277.60202
225,276.81448
226,282.47986
227,275.40656
228,268.37347
229,282.92355
230,274.61188
231,275.7278
232,260.46243
233,251.97444
234,262.63068
235,284.80133
236,271.08545
237,269.08667
238,266.28476
239,265.1256
240,260.54132
241,261.04117
242,242.11327
243,248.1533
244,250.91847
245,262.39532
246,293.8521
247,338.04163
248,353.07224
249,384.32034
250,391.56854
251,372.2449
252,316.05084
253,287.06985
254,247.74306
255,244.9635
256,273.7464
257,296.76016
258,308.82074
259,313.71796
260,318.7495
261,301.45618
