,0
0,9197.4375
1,9201.699
2,9216.606
3,9254.591
4,9284.119
5,9257.653
6,9243.82
7,9271.315
8,9245.309
9,9293.213
10,9251.984
11,9272.505
12,9250.6045
13,9203.894
14,9205.409
15,9242.714
16,9243.248
17,9272.307
18,9271.021
19,9301.949
20,9318.436
21,9270.693
22,9218.876
23,9308.0
24,9242.539
25,9250.539
26,9266.52
27,9251.932
28,9243.737
29,9259.031
30,9263.708
31,9253.228
32,9273.9
33,9267.027
34,9231.621
35,9233.547
36,9312.589
37,9267.355
38,9268.338
39,9276.254
40,9265.807
41,9381.209
42,9391.697
43,9335.151
44,9320.581
45,9368.172
46,9304.349
47,9366.027
48,9381.81
49,9265.134
50,9227.394
51,9253.084
52,9278.292
53,9275.468
54,9224.483
55,9268.73
56,9273.357
57,9262.392
58,9280.781
59,9278.093
60,9286.595
61,9286.253
62,9278.968
63,9273.471
64,9269.165
65,9280.319
66,9235.245
67,9260.117
68,9276.496
69,9259.143
70,9274.808
71,9281.038
72,9282.914
73,9257.796
74,9266.241
75,9278.025
76,9280.95
77,9333.141
78,9271.924
79,9282.359
80,9275.236
81,9284.588
82,9255.49
83,9269.815
84,9279.007
85,9291.348
86,9275.056
87,9343.804
88,9276.415
89,9326.596
90,9271.653
91,9273.224
92,9319.512
93,9266.156
94,9376.421
95,9390.362
96,9414.321
97,9343.675
98,9366.305
99,9436.508
100,9271.813
101,9361.667
102,9420.821
103,9380.504
104,9391.099
105,9449.574
106,9410.181
107,9436.365
108,9311.628
109,9419.827
110,9420.256
111,9364.596
112,9433.675
113,9437.38
114,9433.076
115,9339.336
116,9436.042
117,9419.9375
118,9388.116
119,9409.1875
120,9436.893
121,9311.178
122,9275.025
123,9337.202
124,9427.815
125,9439.865
126,9441.476
127,9412.315
128,9383.051
129,9259.723
130,9340.558
131,9324.502
132,9320.051
133,9361.319
134,9393.576
135,9390.522
136,9400.621
137,9404.17
138,9340.881
139,9419.807
140,9415.678
141,9412.872
142,9416.992
143,9400.774
144,9429.292
145,9427.238
146,9422.43
147,9412.578
148,9392.956
149,9382.617
150,9402.448
151,9283.764
152,9401.175
153,9402.349
154,9384.966
155,9439.635
156,9456.002
157,9322.596
158,9394.924
159,9308.99
160,9274.732
161,9329.783
162,9418.608
163,9396.481
164,9367.78
165,9330.8545
166,9375.047
167,9435.541
168,9344.45
169,9376.734
170,9418.79
171,9328.778
172,9337.273
173,9342.658
174,9411.364
175,9404.588
176,9412.1875
177,9405.332
178,9362.55
179,9280.413
180,9255.753
181,9278.046
182,9282.839
183,9330.418
184,9272.697
185,9255.729
186,9283.349
187,9283.754
188,9282.408
189,9337.346
190,9338.438
191,9268.013
192,9365.354
193,9397.9
194,9364.436
195,9361.876
196,9395.711
197,9400.914
198,9351.893
199,9428.313
200,9383.795
201,9336.091
202,9433.326
203,9342.238
204,9417.642
205,9400.687
206,9466.659
207,9443.513
208,9430.233
209,9456.343
210,9423.898
211,9418.405
212,9411.265
213,9418.254
214,9454.831
215,9409.818
216,9345.882
217,9388.261
218,9399.063
219,9391.248
220,9402.4
221,9409.899
222,9413.027
223,9361.69
224,9424.104
225,9431.94
226,9273.1045
227,9392.081
228,9298.988
229,9382.748
230,9401.177
231,9437.922
232,9422.086
233,9429.594
234,9440.7705
235,9414.876
236,9447.533
237,9428.59
238,9443.889
239,9438.824
240,9415.234
241,9460.361
242,9420.931
243,9417.585
244,9400.617
245,9354.616
246,9349.789
247,9390.145
248,9406.136
249,9408.303
250,9403.796
251,9408.027
252,9364.958
253,9394.972
254,9405.765
255,9391.114
256,9402.603
257,9410.035
258,9379.316
259,9370.7705
260,9392.079
261,9389.211
262,9395.026
263,9385.711
264,9362.378
265,9375.5205
266,9390.0
267,9385.503
268,9376.143
269,9393.32
270,9396.53
271,9392.5205
272,9391.813
273,9375.54
274,9392.076
275,9392.377
276,9372.363
277,9399.913
278,9410.391
279,9418.065
280,9402.993
281,9421.883
282,9400.586
283,9398.63
284,9394.867
285,9377.143
286,9385.317
287,9399.053
288,9396.645
289,9386.448
290,9405.677
291,9388.579
292,9386.306
293,9389.911
294,9275.239
295,9392.986
296,9416.047
297,9249.064
298,9358.028
299,9333.432
300,9337.94
301,9269.773
302,9389.268
303,9378.883
304,9386.206
305,9312.864
306,9317.674
307,9340.474
308,9371.039
309,9415.71
310,9413.891
311,9410.619
312,9398.443
313,9376.524
314,9426.343
315,9411.077
316,9396.574
317,9372.502
318,9445.93
319,9413.839
320,9458.75
321,9422.036
322,9389.856
323,9431.121
324,9422.479
325,9270.568
326,9430.285
327,9459.935
328,9357.376
329,9397.947
330,9421.869
331,9411.486
332,9466.392
333,9455.226
334,9394.177
335,9313.857
336,9417.115
337,9414.908
338,9432.675
339,9426.384
340,9397.717
341,9399.486
342,9447.602
343,9418.766
344,9399.154
345,9428.19
346,9450.412
347,9375.337
348,9387.285
349,9425.753
350,9399.533
351,9447.931
352,9443.599
353,9418.291
354,9416.304
355,9430.054
356,9391.507
357,9427.666
358,9428.992
359,9430.58
360,9423.356
361,9439.672
362,9448.255
363,9452.426
364,9439.284
365,9423.475
366,9425.145
367,9358.534
368,9364.3955
369,9412.311
370,9251.757
371,9458.79
372,9459.405
373,9424.144
374,9425.91
375,9365.688
376,9397.69
377,9434.323
378,9381.471
379,9425.053
380,9440.5205
381,9439.5
382,9439.182
383,9406.52
384,9407.43
385,9439.7
386,9429.454
387,9443.639
388,9372.981
389,9419.772
390,9415.609
391,9450.121
392,9434.271
393,9441.369
394,9437.395
395,9418.355
396,9365.613
397,9450.189
398,9246.407
399,9263.7295
400,9350.184
401,9395.663
402,9346.046
403,9375.776
404,9309.149
405,9271.073
406,9335.111
407,9360.128
408,9300.389
409,9263.67
410,9273.28
411,9270.769
412,9277.187
413,9274.274
414,9287.043
415,9318.081
416,9424.414
417,9429.351
418,9354.6875
419,9362.019
420,9435.6455
421,9241.725
422,9197.745
423,9235.552
424,9224.882
425,9240.348
426,9313.271
427,9238.093
428,9255.896
429,9261.773
430,9275.797
431,9263.344
432,9267.542
433,9261.098
434,9244.044
435,9268.289
436,9280.419
437,9283.052
438,9272.126
439,9284.663
440,9282.731
441,9248.036
442,9281.305
443,9277.284
444,9285.129
445,9278.598
446,9291.585
447,9321.564
448,9352.009
449,9288.774
450,9315.37
451,9268.956
452,9384.566
453,9382.003
454,9324.305
455,9384.685
456,9436.204
457,9335.911
458,9360.212
459,9442.216
460,9324.228
461,9434.457
462,9416.859
463,9443.767
464,9431.911
465,9450.528
466,9379.253
467,9425.16
468,9462.846
469,9375.9375
470,9429.164
471,9352.937
472,9426.193
473,9441.316
474,9454.054
475,9449.19
476,9460.575
477,9458.206
478,9322.817
479,9410.938
480,9447.373
481,9460.489
482,9436.43
483,9426.426
484,9431.0205
485,9382.467
486,9419.89
487,9426.479
488,9416.803
489,9386.751
490,9414.76
491,9418.171
492,9410.12
493,9388.824
494,9398.606
495,9399.221
496,9403.901
497,9397.491
498,9416.633
499,9412.892
500,9399.049
501,9292.21
502,9379.659
503,9420.927
504,9404.798
505,9372.457
506,9448.641
507,9429.873
508,9436.248
509,9362.77
510,9403.193
511,9418.051
512,9428.775
513,9391.231
514,9415.657
515,9464.111
516,9470.891
517,9453.586
518,9432.534
519,9451.819
520,9443.342
521,9442.446
522,9378.0625
523,9382.828
524,9471.499
525,9424.964
526,9436.573
527,9438.54
528,9397.9375
529,9446.265
530,9440.196
531,9460.05
532,9456.389
533,9407.0205
534,9392.979
535,9444.728
536,9427.549
537,9443.511
538,9410.858
539,9409.098
540,9416.966
541,9470.283
542,9468.411
543,9463.942
544,9471.517
545,9470.674
546,9426.632
547,9390.128
548,9432.696
549,9413.852
550,9437.37
551,9431.536
552,9430.82
553,9443.058
554,9423.854
555,9433.012
556,9379.747
557,9343.219
558,9430.834
559,9398.365
560,9407.148
561,9439.8
562,9457.955
563,9439.498
564,9447.158
565,9442.497
566,9400.4795
567,9441.621
568,9431.598
569,9461.697
570,9438.451
571,9427.941
572,9435.195
573,9415.206
574,9455.545
575,9445.134
576,9437.079
577,9451.37
578,9366.312
579,9292.545
580,9276.337
581,9276.359
582,9280.175
583,9353.214
584,9271.977
585,9362.398
586,9272.63
587,9389.473
588,9410.207
589,9390.852
590,9446.677
591,9372.187
592,9437.933
593,9401.424
594,9398.161
595,9457.029
596,9419.277
597,9424.456
598,9299.782
599,9197.656
600,9204.538
601,9275.247
602,9285.208
603,9238.761
604,9302.852
605,9254.38
606,9360.371
607,9305.269
608,9333.492
609,9414.669
610,9247.293
611,9370.166
612,9391.684
613,9430.279
614,9408.05
615,9396.152
616,9396.88
617,9392.842
618,9417.879
619,9406.026
620,9368.807
621,9405.979
622,9384.878
623,9416.87
624,9358.71
625,9419.035
626,9405.387
627,9374.713
628,9413.47
629,9420.607
630,9394.11
631,9385.15
632,9426.97
633,9410.036
634,9404.585
635,9413.933
636,9397.48
637,9277.165
638,9275.155
639,9332.877
640,9370.88
641,9394.939
642,9391.675
643,9383.129
644,9382.946
645,9390.414
646,9397.157
647,9401.162
648,9400.954
649,9390.366
650,9390.95
651,9358.751
652,9354.14
653,9384.158
654,9385.284
655,9370.039
656,9358.586
657,9375.642
658,9385.974
659,9386.383
660,9356.94
661,9380.0205
662,9338.703
663,9315.811
664,9348.58
665,9310.642
666,9363.84
667,9351.374
668,9363.861
669,9351.729
670,9348.425
671,9334.441
672,9312.21
673,9360.987
674,9367.233
675,9370.709
676,9381.396
677,9360.801
678,9364.626
679,9372.78
680,9364.059
681,9356.589
682,9360.161
683,9298.04
684,9312.109
685,9331.61
686,9319.545
687,9341.257
688,9339.932
689,9334.569
690,9336.547
691,9326.283
692,9317.979
693,9331.325
694,9335.051
695,9331.266
696,9328.822
697,9331.035
698,9339.544
699,9334.59
700,9336.259
701,9339.537
702,9336.467
703,9340.854
704,9356.606
705,9360.686
706,9350.915
707,9343.583
708,9346.045
709,9349.435
710,9356.366
711,9348.848
712,9347.126
713,9348.52
714,9338.956
715,9333.115
716,9317.082
717,9324.298
718,9316.486
719,9311.266
720,9300.341
721,9307.425
722,9296.036
723,9289.502
724,9286.207
725,9277.338
726,9283.496
727,9284.56
728,9275.594
729,9285.3125
730,9272.776
731,9282.368
732,9284.381
733,9284.172
734,9287.073
735,9288.417
736,9287.17
737,9286.735
738,9284.734
739,9286.593
740,9282.902
741,9278.738
742,9279.8955
743,9280.59
744,9281.08
745,9282.827
746,9284.313
747,9287.051
748,9285.3955
749,9286.931
750,9286.061
751,9285.407
752,9284.968
753,9284.51
754,9283.025
755,9281.441
756,9279.188
757,9291.639
758,9291.98
759,9294.112
760,9293.584
761,9292.421
762,9292.764
763,9290.972
764,9289.954
765,9289.484
766,9291.164
767,9290.213
768,9291.135
769,9293.606
770,9296.717
771,9299.199
772,9295.483
773,9298.51
774,9293.419
775,9293.813
776,9295.091
777,9293.936
778,9293.19
779,9291.989
780,9287.423
781,9287.308
782,9286.185
783,9284.445
784,9282.18
785,9284.671
786,9285.278
787,9286.75
788,9286.294
789,9282.022
790,9282.3955
791,9283.163
792,9285.392
793,9285.281
794,9281.329
795,9286.049
796,9283.961
797,9286.579
798,9279.375
799,9283.378
800,9283.534
801,9286.356
802,9284.998
803,9285.689
804,9286.294
805,9287.833
806,9283.122
807,9281.285
808,9280.506
809,9271.443
810,9275.719
811,9276.593
812,9275.84
813,9276.911
814,9276.835
815,9278.052
816,9273.469
817,9271.194
818,9271.317
819,9271.762
820,9265.926
821,9267.171
822,9267.881
823,9266.486
824,9269.096
825,9266.499
826,9267.976
827,9267.751
828,9271.08
829,9271.165
830,9272.263
831,9270.324
832,9272.567
833,9271.5205
834,9270.367
835,9269.167
836,9270.546
837,9270.816
838,9269.943
839,9271.715
840,9272.572
841,9209.464
842,9267.73
843,9272.311
844,9279.197
845,9280.765
846,9280.478
847,9282.035
848,9279.46
849,9279.902
850,9282.799
851,9278.508
852,9278.389
853,9279.206
854,9279.798
855,9277.41
856,9277.772
857,9278.128
858,9277.147
859,9275.968
860,9274.026
861,9275.162
862,9273.7295
863,9273.458
864,9272.438
865,9273.751
866,9274.952
867,9273.345
868,9259.784
869,9280.262
870,9279.905
871,9264.974
872,9274.928
873,9277.845
874,9277.602
875,9279.97
876,9276.505
877,9279.729
878,9281.186
879,9279.472
880,9280.214
881,9279.204
882,9276.041
883,9277.824
884,9274.687
885,9274.662
886,9275.828
887,9273.402
888,9272.113
889,9271.018
890,9270.228
891,9273.179
892,9272.51
893,9272.301
